UYEISYERI_ID_MASK,revenue_tslope,visit_tslope,revpervisit_tslope
148578728,1600.641143,3.028571429,6.630257819
148635701,29.81885714,-0.571428571,3.447068788
148705581,13.91885714,1.171428571,-6.867979592
148705587,63.80885714,0.142857143,1.845032768
148919616,-51.05285714,-1.257142857,-1.213036278
148919617,29.01542857,1.371428571,-1.552799809
148981338,30.96142857,-1.6,6.249881101
148981339,253.0142857,1.285714286,10.59026418
148981341,8.204285714,-2.028571429,8.419154862
148981567,261.4522857,-0.657142857,8.203548117
148981613,1456.742857,-1.885714286,37.76659471
149061700,57.24114286,3.228571429,0.570421769
151852746,-247.31,-5.485714286,2.256457754
151925349,453.0037143,7,-27.84682198
151925454,-84.27428571,-1.171428571,-1.55747398
151925507,175.2985714,0.914285714,4.245869018
151981488,16.68485714,0.628571429,-11.32536507
151981805,952.3648571,7.371428571,-3.566172499
152052571,82.64771429,-0.228571429,7.056345786
152052676,-66.73714286,1,-12.45871723
152052775,-321.7482857,-0.485714286,-5.023277706
152139526,201.8137143,4.028571429,3.692438733
152139626,166.5105714,2.514285714,2.013298501
152139652,19.602,-0.114285714,0.884625232
152294367,118.9857143,3.114285714,-1.408468388
152294682,20.19514286,-0.714285714,2.911605101
152400406,-282.5768571,-0.228571429,-16.17022848
152458730,11.88,0.314285714,0.382331123
152567344,-2592.578857,0.142857143,-61.3879946
152567748,457.7685714,2.628571429,5.227080767
152567773,402.3368571,2.942857143,4.379935695
152631679,-56.37342857,-0.514285714,1.763465636
152696487,75.05942857,1.485714286,1.292271593
152696500,18.56,-1.028571429,9.364406205
152696718,630.0225714,4.428571429,0.663582907
152696743,285.3737143,2.228571429,2.10795323
152946626,-24.50142857,-0.6,1.533674159
153007342,1343.972286,3.571428571,-26.69639017
153007701,33.30742857,1.885714286,-2.357175756
153007753,156.1377143,-0.428571429,6.249816621
153071371,389.6645714,-0.028571429,6.145934797
153071673,-61.64114286,-1.314285714,-0.883572031
153139685,31.48057143,1.885714286,-0.262241563
153190553,187.4857143,0.057142857,12.06444722
153190644,52.37142857,0.771428571,1.904455782
153190661,-78.81942857,-1.342857143,-2.582547619
153190727,433.5711429,2.057142857,6.607048584
153190782,-124.1285714,-1.228571429,10.03940315
153281331,204.3585714,-0.314285714,9.358525888
153281457,-238.3714286,-2.285714286,30.19529221
153281502,83.89942857,1.428571429,0.849384236
153281528,1206.175143,5.057142857,8.543127567
153281622,160.9811429,-2.6,6.277554159
153281624,217.9662857,1.342857143,3.735597278
153333475,719.8317143,2.942857143,-9.850282659
153333597,22.24057143,1.342857143,-22.23828526
153333666,-15.98028571,-4.714285714,22.71717657
153333676,-43.94657143,-1.828571429,15.34165747
153392514,16.23142857,0.885714286,-0.720599956
153392532,-195.3605714,0.142857143,-2.765925009
153392540,-277.038,-0.942857143,-10.18554782
153392547,-146.3025714,-5.2,3.659129924
153392602,-434.0137143,-8.828571429,2.189298629
153392607,95.55257143,2.457142857,-0.873532654
153392687,-79.952,-0.142857143,-3.979937792
153392689,-410.3962857,-1.171428571,-2.998475555
153452547,543.6242857,-3.228571429,55.01770461
153452594,-91.80142857,-2.571428571,0.330964213
153452725,-23.69714286,-1.314285714,-0.053245302
153452739,-50.756,-5.285714286,3.018341177
153507458,116.8305714,2.228571429,-8.355030586
153507521,-47.72571429,-1.4,10.62037611
153507692,-82.65314286,-2.428571429,1.245079647
153507711,-6.796857143,-1.285714286,16.65128707
153507758,-106.2382857,-0.714285714,-4.250459484
153601352,57.38428571,0.542857143,1.676535845
153601493,51.74285714,0.228571429,2.942585248
153601498,-186.3148571,-1.514285714,-2.537028571
153601629,13.77685714,0.371428571,3.719637755
153654487,62.87028571,1.628571429,-0.04310674
153706686,126.0494286,-0.457142857,21.53008816
153706695,-18.98371429,-0.057142857,-1.669730794
153706697,-748.9734286,-4.742857143,-3.689698527
153706700,302.2202857,-0.285714286,21.69521237
153706704,167.5105714,0.428571429,14.19196475
153706711,164.5402857,0.085714286,11.55713692
153706735,-4.522571429,-1.2,9.297996496
153771519,68.17285714,1.342857143,0.950787472
153771546,80.78142857,2.971428571,-0.076922669
153771561,23.88257143,1.142857143,-0.804561498
153771611,410.2754286,1.542857143,55.60128464
153821665,-169.9002857,-1.685714286,1.548984737
153821695,38.2,-0.285714286,2.958116883
153935680,74.32971429,0.4,4.172114885
153935682,363.3654286,-0.428571429,21.21616074
153935685,109.7828571,2.8,-0.273059331
153935708,59.98828571,2.2,-7.986193241
153985649,-120.9651429,-1.828571429,-1.102125051
153985652,-17.14914286,-0.371428571,0.128872449
153985661,230.2437143,7.171428571,0.472472065
153985662,135.2788571,1.457142857,1.136289393
154059379,516.748,4.571428571,2.854846632
154059380,319.2348571,4.485714286,1.832079026
154059383,-149.6451429,-7.685714286,0.429400296
154059523,-123.9442857,-6.285714286,0.207632945
154059681,136.7057143,-1.485714286,4.516410501
154121377,42.85971429,-4,4.028398732
154121500,269.4297143,0.485714286,2.244879934
154172408,-1519.582857,-0.085714286,-105.831656
154172594,-205.0754286,0.628571429,-6.981417148
154172596,-101.1705714,-2.914285714,6.10738029
154172598,98.23057143,1.714285714,-0.78268891
154227329,20.26257143,2.371428571,-6.395336425
154258392,-40.88885714,-0.742857143,-0.428729984
154258509,149.0694286,-0.228571429,9.1270268
154316378,24.91542857,1.171428571,-1.31225974
154316516,-335.8311429,-2.828571429,7.432160678
154374633,240.5237143,3.2,-3.237538105
154374642,63.83714286,0.885714286,2.7452322
154374651,10.48771429,0.6,-2.122665934
154374652,386.6557143,3.257142857,5.145549466
154374657,10.21285714,-0.028571429,0.14313663
154374663,-273.6117143,-1.8,-9.55705791
154374673,266.898,2.6,7.19035053
154374677,-139.6608571,-1.485714286,-0.592446854
154374679,61.83714286,1,1.21494958
154374683,187.3754286,1.657142857,3.818184594
154374686,-101.5508571,-1.142857143,-1.909565821
154374688,36.84857143,0.314285714,1.499200617
154374690,104.6442857,2.714285714,-5.159898723
154437339,-242.6751429,-3.085714286,5.328868295
154437391,12.12857143,1.485714286,-0.728166972
154437471,-434.2242857,-5.371428571,5.113351208
154437511,-82.05771429,-2.942857143,0.176130522
154437599,68.37828571,0.714285714,9.187067373
154437611,-13.90828571,-0.314285714,-0.242652401
154437613,54.99428571,0.8,-1.47664966
154437614,-85.46228571,-0.542857143,-3.637398945
154437650,23.26114286,-0.571428571,3.906017705
154437652,-14.83485714,1.314285714,-10.3868282
154533485,58.38085714,3.4,-2.133802319
154533531,32.86628571,1.885714286,2.627840607
154533536,9.006,1.2,-0.808931676
154533543,38.63542857,2.314285714,0.076116346
154533553,-16.59485714,-1.457142857,0.684668524
154533628,-36.28857143,-1.342857143,0.630008009
154651361,174.4225714,2,3.838894104
154651413,-202.3625714,0.228571429,-3.965498944
154714365,751.8371429,7.914285714,-1.490171225
154829419,3517.777429,6.485714286,9.665593383
154829425,150.5422857,3.457142857,-0.997328852
154829563,-120.7208571,0.085714286,-16.08503946
154883346,531.4271429,-0.542857143,30.06890122
154917375,-15.61285714,-2,0.376027796
154917838,1.600285714,0.342857143,-3.494855448
154917841,-1177.164571,-6.942857143,-3.477373585
154917904,43.47114286,1.028571429,0.382752047
154917907,65.838,2.8,0.741647691
154917938,220.1014286,2.257142857,3.546328584
154917992,-10.04485714,-2.057142857,1.568747773
155023413,12.21657143,0.142857143,0.585780549
155090748,-55.08457143,-1.914285714,3.006465826
155090801,105.0757143,-1.314285714,12.79185606
155142398,-22.196,-0.742857143,0.385601099
155142457,-23.08571429,-2.514285714,0.649576396
155142620,-35.25057143,-0.171428571,-1.984168914
155233357,-35.87428571,-1.057142857,-1.080591837
155249945,103.844,1.8,5.44765654
155313389,388.5562857,6.114285714,1.83204802
155313415,-808.1945714,-9.2,0.469384591
155313425,112.4102857,0.885714286,1.055290558
155313433,41.72542857,0.171428571,0.776503122
155313487,49.05171429,0.342857143,0.89082814
155376618,-68.51228571,-0.285714286,-4.026759812
155445429,64.70085714,1.685714286,-0.322073016
155445461,-314.0828571,-2.628571429,2.600737445
155488560,134.51,-0.371428571,5.452153465
155631451,-0.571142857,-0.685714286,14.10260544
155751549,22.568,0.171428571,1.864366464
155751562,-267.0231429,0,-7.859262431
155797438,-72.218,-1.4,9.081224242
155882401,157.6605714,-1.114285714,24.60822583
155882411,381.6914286,0.228571429,9.608374822
155882415,108.4011429,-0.771428571,7.111351664
155882419,708.5971429,3.085714286,9.031704358
155882423,130.3425714,1.885714286,5.378577381
155882427,841.46,-2.371428571,16.10763219
155882485,-16.092,-1.257142857,3.02793758
155933334,-533.6162857,-1.257142857,-7.433411614
155933498,10.97257143,-0.485714286,2.213597403
155933500,12.01771429,-0.4,1.167924584
155933582,72.52342857,3.028571429,-0.294729373
155987383,58.41257143,1.571428571,1.725331859
155987396,69.234,1.485714286,4.139849412
155987521,101.6348571,2.514285714,-3.251944756
156050384,-37.94428571,-1.514285714,-0.253206583
156050522,-37.61114286,0.4,-1.906185251
156098527,-118.9168571,-1.114285714,-5.500130952
156185381,232.626,2.942857143,11.94770624
156185412,-4.31,0.714285714,-2.338460733
156290525,-99.62885714,-2.857142857,-3.422724363
156290555,-81.084,-2.371428571,0.660805442
156399515,274.6085714,6.142857143,-4.640622306
156399593,-433.4577143,-2.171428571,-4.779766367
156486436,455.5951429,1.028571429,11.53988379
156486544,83.33971429,0.314285714,5.485802927
156536418,56.19657143,0.657142857,2.119055466
156838590,508.142,5.285714286,3.774192515
156892338,9.581428571,0.314285714,0.11708573
160968365,124.9165714,0.371428571,4.464312062
160968428,-246.306,-0.6,-21.16187982
161078359,-74.78085714,-2.685714286,9.959329082
161151373,-34.41085714,-0.4,-2.973919501
161151428,178.6737143,-0.085714286,17.80268214
161192489,-39.59285714,0.628571429,-3.555704905
161192540,-29007.71514,-22.42857143,685.2071276
161274446,-2648.76,-7.885714286,1.574812522
161274472,408.8857143,2.114285714,-14.72818474
161324643,130.0014286,-0.514285714,4.178186943
161324644,-27.73285714,-0.142857143,-0.756766956
161438401,66.28857143,1.114285714,3.519659864
161438419,306.8808571,0.257142857,5.969565908
161438461,5351.496571,5.742857143,11.91950661
161438600,8.855714286,0.6,-0.819872449
161482430,5112.817714,2.914285714,176.3307262
161482583,42.97228571,-2.2,5.674205334
161586569,2066.797143,13.05714286,6.447908225
161586599,107.17,-1.171428571,9.596641731
161586642,11.9,0.828571429,-0.142880334
161586695,100.5365714,0.371428571,3.222645733
161586704,-10.62142857,-0.514285714,0.588253618
161586705,-94.54314286,0.514285714,-2.76415309
161700437,424.3154286,3.771428571,3.780609722
161700442,685.2702857,4.542857143,7.131206325
161700594,-117.898,-0.342857143,-12.32122857
161751571,215.7742857,2.457142857,2.532254752
161843382,209.55,0.571428571,21.20336975
161900403,-129.1885714,-0.628571429,-3.77818254
161959475,68.97742857,0.914285714,-5.662464347
161959548,271.4674286,4.628571429,1.417298234
162018417,118.7614286,2.028571429,-7.362343734
162018422,-129.6345714,0.571428571,-12.04666782
162018579,278.0974286,3.371428571,6.256232599
162018630,43.648,1.485714286,-0.831590351
162102552,164.5577143,1.2,6.175304762
162102586,49.57028571,-0.857142857,22.45929456
162169463,-400.35,-3,-2.650061512
162169498,61.20142857,3.257142857,0.226261267
162245392,-169.7071429,-2.028571429,-1.407103313
162245430,-30.02314286,0.114285714,-1.803082627
162245435,-28.98685714,-1.2,3.314217551
162245437,25.62657143,0.285714286,2.66011746
162245444,-23.80771429,-1.457142857,0.25788567
162245451,91.17371429,4.628571429,-0.674812336
162245565,106.2411429,-0.171428571,8.491027679
162278459,513.8148571,-1.342857143,14.81154864
162343573,2.159142857,0.8,-0.807047272
162343632,93.83457143,-2.142857143,5.348851376
162343662,179.664,1.8,2.741322919
162395383,-719.402,-0.6,-24.30308669
162395606,920.4337143,2.571428571,30.61386367
162395646,146.9922857,0.114285714,9.449902791
162486540,143.0711429,0.885714286,-0.946141156
162486625,16.73857143,1.514285714,-2.992087293
162543362,166.6491429,6.714285714,1.599510169
162543498,4486.697143,3.2,34.34592379
162611494,18.02857143,2.114285714,-0.632899649
162683376,5378.861714,49.65714286,0.720292676
162683608,499.6091429,3.457142857,5.365324782
162683702,-194.4302857,-2.742857143,1.074608221
162744523,833.7908571,4.914285714,14.38492039
162744548,49.54514286,0.4,1.662140122
162838469,-12.83171429,0,-2.057342857
162838470,31.80657143,1.228571429,0.299895934
162838473,-24.58057143,-0.6,-1.005318855
162838475,1.246857143,0.2,-0.207277211
162838477,38.44971429,1.4,1.108074033
162838478,-13.92485714,-0.314285714,0.4143
162838479,149.2294286,1.285714286,4.056881218
162838480,-0.008,0.657142857,-1.148442351
162838482,-9.988571429,-2,2.505363851
162838483,28.286,-1.628571429,3.240145048
162838488,161.2148571,5.857142857,0.772729445
162838489,36.87942857,1.514285714,0.45284127
162838493,53.23485714,2.514285714,-0.313384154
162838496,-11.80371429,-0.228571429,-1.066520622
162838497,-5.598,1.114285714,-1.982146411
162838501,-35.57,-1.114285714,-1.367943834
162838502,72.172,2.314285714,0.227635989
162838517,7.482285714,1.942857143,-6.157029478
162838518,23.30742857,-0.4,2.269750649
162838520,-43.83285714,-1.628571429,0.980856699
162838523,-11.442,0.4,-2.381602106
162838524,38.99428571,1.028571429,1.306467532
162838526,108.5254286,0.685714286,4.650138105
162838528,8.806571429,0.714285714,-0.314761719
162838529,76.456,2.971428571,1.172323025
162838537,-5.313428571,0.771428571,-1.123777711
162838541,-3.881142857,-0.485714286,0.515947217
162838543,52.332,1.257142857,0.742029513
162838544,29.91428571,1.285714286,0.008136281
162838546,101.382,3.942857143,0.920298352
162838549,43.05885714,1.028571429,2.644093878
162838550,-66.41857143,-2.028571429,-1.277859006
162838552,44.03885714,1.171428571,1.147798249
162838553,252.4462857,3.285714286,5.500560156
162838554,60.95514286,-0.4,2.558625458
162838555,24.38,2.542857143,-3.226107358
162838558,-65.296,-1.8,-1.502223537
162838559,-51.12542857,-1.428571429,-0.48214379
162838562,42.62457143,1.514285714,-1.945121734
162893784,105.8868571,1.285714286,3.83277033
162893854,237.9094286,0.057142857,13.13063414
162951623,127.7305714,2.628571429,1.201954379
162951866,251.6128571,2.571428571,2.398683146
162951867,-31.29971429,3.571428571,-23.64305323
163084385,80.02342857,2.485714286,-0.66529562
163084402,-25.00485714,-0.685714286,-0.380831159
163084606,119.87,0.885714286,3.207058592
163084669,77.87942857,0.085714286,9.221999451
163181457,467.7422857,9.857142857,-0.527379747
163181473,72.76914286,0.828571429,0.787987187
163181593,901.6408571,14.94285714,0.102592144
163181604,-48.05714286,-2.171428571,0.103548633
163181610,738.2777143,3.2,0.743078866
163263484,145.9714286,2,5.600107692
163263510,220.792,-0.285714286,16.27961429
163355757,82.83457143,4.628571429,-1.935632597
163431435,-381.3122857,0.171428571,-76.88387461
163431599,-400.6805714,-1.828571429,-7.144433304
163482487,59.96771429,1.457142857,-0.004741388
163583497,189.4614286,-0.2,18.70027258
163643422,-9.255714286,-1,2.628001361
163704396,-2.699428571,0.828571429,-1.498548081
163704532,129.2031429,1.942857143,3.595521299
163704533,162.7028571,2.314285714,3.66144271
163704537,4077.542857,5.542857143,189.3564935
163770486,743.7805714,9.857142857,-0.38627335
163770559,-81.32085714,-0.971428571,0.878460849
163770680,261.4722857,5.2,-0.505184759
163832582,31.78571429,2.285714286,-0.912886298
163832703,214.4971429,-0.228571429,26.23337559
163923431,-89.16257143,-3.2,-0.707482668
163923432,37.34171429,0.914285714,1.127013134
163923433,-31.438,-0.742857143,-0.452361415
163923434,12.918,0.428571429,0.785802146
163923457,44.20885714,0.771428571,2.230520077
163923480,47.87257143,0.514285714,3.218276129
163923525,32.476,1.085714286,0.912765512
163923529,80.86371429,1.085714286,5.374118145
163923531,30.96771429,2.314285714,-3.087757498
163923547,-7.261428571,-0.714285714,2.424518027
163923568,56.216,0.571428571,4.358944372
163923582,70.496,2.342857143,0.71421803
163923663,31.00057143,1.628571429,0.7289831
163923686,-94.74457143,-2.657142857,-1.588541935
163923702,-73.01514286,3.685714286,-6.852665269
163923703,131.5205714,3.371428571,0.777448469
163923704,39.77542857,0.885714286,3.510468254
163923705,-5.883142857,-0.542857143,-0.149892189
163923711,-12.83171429,-0.514285714,-0.927782439
163923712,94.69542857,1.571428571,1.966991177
163923714,184.862,6.514285714,-0.128086408
163923717,32.79514286,1.428571429,-0.107984411
163923721,12.31771429,0.171428571,0.221302739
163923735,-107.3974286,-1.885714286,-4.4128335
163923738,-36.16,-1.542857143,-0.318195223
163923758,-26.46285714,-1.114285714,0.41691008
163923761,63.69342857,2.114285714,0.859727113
163923764,92.166,4.685714286,0.714365736
163923770,-20.718,-0.142857143,-1.883117133
163923781,68.76428571,1.8,0.208517486
163923784,91.40257143,2.057142857,0.76198449
163923789,23.26885714,0.742857143,0.536086835
163923801,86.59,0.885714286,5.062596612
163923810,-32.34771429,-0.371428571,-1.728467841
163923812,98.64971429,-0.6,3.228507229
163923820,33.10228571,2.085714286,0.023099378
163923821,42.41285714,0.4,2.687817316
163923822,189.6574286,6.028571429,0.870903277
163923829,-1.271428571,0.885714286,-2.452305782
163923833,-107.3048571,-5.857142857,0.237776356
163923835,35.21371429,2.342857143,-0.085748585
163923836,52.88742857,1.228571429,1.953884921
163923839,15.31371429,0.457142857,0.745063853
163923841,-42.39542857,0.571428571,-3.76536438
163923848,-47.04371429,-2.2,-1.375906243
163923849,-2.186571429,-0.428571429,0.696277778
163923851,2.955714286,1,-1.6826812
163923852,13.16571429,0.2,0.137984436
163923853,39.93142857,2,0.862138095
163923861,20.67228571,1.257142857,-0.53125907
163923862,3.868,0.428571429,-1.253245876
163923865,27.09371429,1.342857143,-0.221574743
163923876,10.42514286,0.085714286,0.742484451
163923896,24.35028571,0.942857143,0.282030852
163923897,33.92085714,1,0.422519623
163923903,36.00342857,1.828571429,-0.877716645
163923904,142.4925714,3.6,1.149093248
163923911,-13.40942857,-0.8,0.598858516
163923940,24.44428571,-0.771428571,1.445429838
163923959,23.94342857,-0.371428571,2.333837138
163923961,7.154285714,-0.171428571,0.705679609
163923963,104.2837143,3.257142857,2.966128571
163923965,124.0745714,3.485714286,1.439525993
163923966,80.53171429,1.571428571,2.535340909
163923967,108.4737143,4.285714286,-0.887592391
163923968,48.41742857,1.4,2.147733333
163923969,26.16857143,0.142857143,2.435604721
163923993,145.19,4.4,1.164236206
163924022,50.25057143,1.114285714,2.667360173
163924023,36.27485714,2.085714286,0.012603193
163924025,-36.88257143,-0.2,-0.418519048
163924029,57.33114286,2.285714286,1.162770408
163924035,1.036857143,0.8,-1.749710317
163924042,109.1711429,7.171428571,0.280501871
163924047,95.34742857,3,2.132035272
163924051,84.30171429,2.8,0.647958033
163924052,1.657428571,-0.885714286,2.078820495
163924055,26.156,-0.228571429,3.402797279
163924056,63.01942857,3.114285714,-2.02777193
163924057,9.353714286,-0.742857143,5.13480571
163924059,13.72142857,-0.028571429,0.496609946
163924061,58.05628571,1.342857143,0.962927456
163924062,-86.86571429,-3.8,-0.860739105
163924063,-36.686,-2.085714286,-0.326939229
163924064,27.78028571,0.914285714,0.845544444
163924066,31.57771429,0.628571429,1.708807843
163924067,70.88514286,2,6.279568041
163924069,-5.483428571,-0.257142857,0.468645076
163924077,25.88,1.142857143,0.474132533
163924080,-6.381142857,-0.714285714,0.772830861
163924085,63.42942857,1.6,2.133428005
163924087,38.82514286,0.8,0.336513578
163924090,-10.67771429,0.971428571,-1.359727344
163924092,-13.216,-0.314285714,-0.631497449
163924093,14.51028571,0.142857143,1.440613853
163924095,25.19914286,1.057142857,-1.813555102
163924098,22.59542857,2.085714286,-1.06106861
163924100,11.96171429,-1,4.758602041
163924102,16.74628571,1.714285714,-1.255838828
163924103,1.780857143,1.057142857,-1.310717214
163924105,74.18914286,0.657142857,2.156253574
163924124,108.2331429,2.342857143,0.972833298
163924125,9.317142857,1.114285714,-0.138037095
163924126,-9.194,-0.171428571,-0.451784406
163924127,85.61771429,1.771428571,4.437090043
163924128,114.3531429,3.085714286,1.580202211
163924129,10.68085714,0.8,-0.240875541
163924131,50.82371429,1.514285714,1.235761111
163924137,3.907142857,-1.86E-15,0.367571071
163924140,-63.67971429,-2.685714286,0.225441156
163924143,-16.26971429,-0.171428571,-1.287910637
163924147,-4.438857143,-1.171428571,1.555490946
163924148,83.38571429,1.514285714,3.843637845
163924149,28.47142857,2.257142857,-1.794891497
163924150,-8.938857143,-1.285714286,1.351054422
163924152,254.4928571,9.057142857,-1.522876238
163924153,-8.334285714,-2.428571429,1.660338523
163924157,54.984,2.685714286,-0.865018899
163924169,-168.6308571,-2.857142857,-4.281480584
163924172,54.84685714,0.257142857,3.328879585
163924179,51.21885714,2.171428571,-2.070902256
163924181,38.05571429,1.057142857,1.020251701
163924183,10.94057143,0.8,-0.808922034
163924186,14.48742857,0.942857143,-0.809181704
163924189,-16.44942857,-0.457142857,-0.778191156
163924193,103.0788571,4.142857143,0.796719609
163924194,34.20885714,-1.457142857,4.226784617
163924201,-61.60514286,-1.428571429,-1.394494102
163924210,15.31342857,1.085714286,-1.196625574
163924212,46.19942857,1,2.819024975
163924226,42.36685714,0.942857143,3.39327551
163924246,69.66942857,2.428571429,0.255363361
163924252,-45.11114286,-1.942857143,-0.379861472
163924273,46.46514286,2.085714286,-0.386963095
163924296,43.18171429,1.857142857,-1.017083743
164019411,14.46771429,0.542857143,0.103582526
164019413,-27.99171429,-1.085714286,-1.121001125
164019422,-76.258,-4.828571429,-3.772910227
164019442,34.28285714,2.485714286,-4.969914966
164019480,-1.698571429,0.6,-4.208932449
164072477,26.49285714,1.8,0.028283995
164137574,-38.33914286,-1.8,20.23117557
164137577,236.3702857,0.914285714,-9.760915476
164137590,-194.296,1.2,-37.145341
164137594,-411.1765714,-2.2,30.48140476
164137597,20.32285714,-1.2,15.08798186
164137612,-707.9502857,-1.371428571,-11.69027647
164230590,-17.36257143,-0.914285714,1.474852928
164230592,34.71571429,1.371428571,3.675364286
164230593,22.41142857,1.828571429,-0.980421445
164230595,47.19428571,2.057142857,0.452728571
164230598,25.522,-0.057142857,3.167417234
164230604,-48.30828571,-1.714285714,-0.153443243
164287362,203.1631429,0.371428571,12.23789992
164287456,-2.309714286,0.971428571,-0.780149675
164287573,53.98228571,0.885714286,1.617041688
164436445,110.6991429,0.114285714,6.115156406
164518592,-111.3425714,-4.2,1.92063569
164580460,-106.918,6.257142857,-16.28466573
164701559,4.461142857,0.514285714,-0.268673668
164828573,121.7802857,3.171428571,0.053183857
164951604,15.25,-1,2.544908564
165035473,17.01571429,-0.942857143,3.640674165
165035486,24.66771429,1.028571429,-2.137737158
165035499,25.428,1.228571429,0.124316919
165035631,222.3071429,0.542857143,7.779315752
165106469,531.3414286,4.742857143,-0.262442698
165106663,-59.168,-0.428571429,-1.201863717
165162691,134.2891429,2.2,1.823989284
165250487,-1452.708,-4.314285714,-5.687230581
165250626,78.932,3.057142857,-9.754290925
165287601,151.3637143,0.657142857,4.841469466
165442457,-150.6557143,-2.771428571,-4.204362013
165442753,318.5877143,4.885714286,-1.330023603
165502420,123.1028571,-0.971428571,33.28898485
165564419,152.7051429,0.371428571,9.773313553
165564426,-381.6337143,-0.142857143,-48.18724978
165713504,7075.249143,3.571428571,51.55570692
165824487,-726.1717143,-10.17142857,-16.58923317
165824958,203.4031429,2.8,23.40954422
165883565,186.018,3.257142857,-0.149449577
165883768,382.8354286,-3.771428571,24.43228723
165883891,16.92542857,-0.285714286,3.359739796
165938593,-63.39371429,-2.8,-1.376638053
165938635,291.2591429,4.828571429,1.139265568
165938791,345.8811429,2.285714286,3.882822749
166042330,11733.26629,48.82857143,-6.328329275
166042444,5.805142857,1.085714286,-6.784519336
166042449,474.7711429,6.228571429,-1.573290541
166042450,170.1074286,2.685714286,-8.565724401
166042451,168.2351429,1.028571429,9.371884921
166042463,74.10314286,1.342857143,-2.271514652
166042491,82.42571429,0.8,2.025240565
166096513,195.9977143,-0.971428571,17.70725424
166096685,69.65257143,1.714285714,-1.252184428
166166570,5.282285714,0.2,-0.110633935
166166622,15.05257143,-1.028571429,5.440618367
166225481,9.715714286,7.457142857,-0.644145982
166225528,155.3357143,0.571428571,2.082241535
166225624,-80.08857143,-0.914285714,-5.981790136
166285699,-69.57342857,-0.828571429,-1.253698397
166341330,40.39,1.285714286,-4.530079504
166379881,253.8374286,5.285714286,2.27742128
166436760,1418.921143,9.942857143,-24.17970319
166599577,2419.437143,1.542857143,33.48630547
166599583,638.0022857,1.542857143,-35.63126584
166599584,62.30485714,3.6,-2.966560133
166599586,982.136,1.085714286,50.52758938
166599651,423.1137143,2.628571429,2.954863963
166687612,-24.24942857,-0.742857143,0.805325681
166687879,-225.5437143,-1.457142857,-0.30120909
166743625,-31.05028571,-0.914285714,2.496814519
166743754,-22.75857143,-0.8,-0.992784197
166743815,17.68571429,-0.657142857,6.047361147
166802570,36.47657143,0.971428571,-1.064889549
166802749,-469.3465714,-2.6,-4.437108789
166802853,27.02428571,-0.714285714,6.921877155
166860342,2581.073714,30.88571429,-11.89153598
166860626,21.18057143,0.428571429,0.930782399
166860758,37.82,-0.371428571,3.103706228
166915869,-400.6268571,0.171428571,-37.95268424
166915885,315.4208571,4.885714286,3.196222099
167108333,79.11971429,1.142857143,-11.20653968
167108397,6197.302,3.771428571,45.08543633
167108492,1041.027143,-0.657142857,12.45852554
167108498,148.7974286,-0.971428571,8.309660647
167108502,158.148,-0.314285714,7.185937111
167108508,249.4228571,-0.314285714,10.4566812
167108593,284.3977143,0.914285714,5.476277389
167108603,-164.0951429,-1.342857143,4.038291837
167108608,117.4,-0.628571429,9.01507177
167182634,340.6097143,2.085714286,11.52382041
167182783,2052.715714,-1.714285714,258.5813621
167237665,-6.907142857,-0.142857143,-0.807186028
167237890,-12.27428571,-0.085714286,-1.181870748
167323410,15.02342857,1.314285714,-2.407507267
167323515,64.528,1.028571429,1.369081266
167323531,-33.34542857,-0.571428571,-1.308984346
167323537,-34.46685714,-1.12E-15,-4.167468707
167323547,31.65885714,1.457142857,-1.40330077
167323568,-2.397428571,0.885714286,-2.63706483
167323571,-161.7222857,0.4,-9.076584376
167323625,68.07571429,4.057142857,-1.692280005
167323631,-38.59885714,-2.371428571,3.21983844
167323635,496.3674286,3.457142857,16.12954054
167323637,-32.38485714,-0.314285714,-1.060239495
167381477,-36.42971429,0.428571429,-1.134969419
167381594,471.3831429,2.257142857,8.865120625
167381693,-64.63285714,-1.371428571,0.25744898
167546684,214.2714286,1.657142857,0.085037153
167641605,-44.59771429,-2.085714286,3.15750313
167696539,-690.7428571,-0.171428571,-61.53027829
167696619,83.86314286,2.2,-3.150527551
167749539,-18.96971429,-1.228571429,1.854252224
167749552,705.6431429,12.31428571,0.463884689
167749554,-142.7645714,-3.285714286,2.657440272
167749562,-145.8245714,-6.914285714,0.804090468
167749563,-355.8208571,-6.028571429,-1.019098382
167749565,-68.47971429,-1.628571429,-1.632558051
167749567,-148.1828571,-4.742857143,0.182838162
167749569,87.34114286,1.371428571,4.41260068
167749574,104.3482857,-0.457142857,4.304032647
167749653,281.5222857,0.885714286,19.25672007
167850391,872.6554286,3.771428571,4.595823455
167850685,-136.1291429,-5.114285714,5.547908144
167931500,-46.65942857,2.628571429,-11.88681318
167931673,86.02,2.142857143,-6.001287289
167982330,67.49857143,3.257142857,1.453400024
167982332,-66.852,-2.171428571,-1.937245934
168063604,91.40285714,1.371428571,1.669022086
168141536,144.6625714,1.285714286,3.710444867
168141605,43.16457143,0.314285714,1.998925275
168173509,-37.61371429,-0.314285714,1.235541126
168173706,-254.8262857,-5.371428571,-5.086243186
168173746,491.4342857,1.6,15.97825491
168173860,-17.23171429,-0.771428571,2.091323304
168252691,-105.9768571,-4.057142857,1.508880629
168304535,10.94542857,1.114285714,-2.508567718
168359399,197.5548571,2.942857143,1.46609174
